title,category,publish_date,article_url
Strategi BNI Hadapi Tantangan Ekonomi Dunia di 2023,detikFinance,"Minggu, 18 Des 2022 20:15 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6468435/strategi-bni-hadapi-tantangan-ekonomi-dunia-di-2023
BNI Gandeng AFPI untuk Percepat Digitalisasi Industri Jasa Keuangan,detikFinance,"Rabu, 14 Des 2022 20:23 WIB",https://finance.detik.com/moneter/d-6461920/bni-gandeng-afpi-untuk-percepat-digitalisasi-industri-jasa-keuangan
"Perkuat Bisnis Konsumer-Digitalisasi Channel, BNI Raih 4 Penghargaan",detikFinance,"Selasa, 13 Des 2022 16:05 WIB",https://finance.detik.com/moneter/d-6459247/perkuat-bisnis-konsumer-digitalisasi-channel-bni-raih-4-penghargaan
"LCSF 2022, BNI Tokyo Jembatani Bisnis Indonesia dengan Jepang",detikFinance,"Rabu, 07 Des 2022 09:56 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6447239/lcsf-2022-bni-tokyo-jembatani-bisnis-indonesia-dengan-jepang
BNI Raih Penghargaan Internasional DevPortal Award 2022,detikFinance,"Senin, 05 Des 2022 20:54 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6444553/bni-raih-penghargaan-internasional-devportal-award-2022
BNI Kenalkan Diaspora Saving dalam Acara Indonesian Day di London,detikFinance,"Selasa, 08 Nov 2022 10:23 WIB",https://finance.detik.com/moneter/d-6393725/bni-kenalkan-diaspora-saving-dalam-acara-indonesian-day-di-london
BNI Gandeng Semen Indonesia Garap Potensi Value Chain Jaringan Supply,detikFinance,"Rabu, 26 Okt 2022 15:41 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6370448/bni-gandeng-semen-indonesia-garap-potensi-value-chain-jaringan-supply
"Pertumbuhan Kredit BNI Tembus Rp 622,61 T, Ini Fokus Segmennya",detikFinance,"Senin, 24 Okt 2022 17:57 WIB",https://finance.detik.com/moneter/d-6366407/pertumbuhan-kredit-bni-tembus-rp-622-61-t-ini-fokus-segmennya
"Genjot Layanan Perbankan, BNI Gandeng 3 Bank Daerah di Kalimantan",detikFinance,"Rabu, 19 Okt 2022 09:47 WIB",https://finance.detik.com/moneter/d-6356378/genjot-layanan-perbankan-bni-gandeng-3-bank-daerah-di-kalimantan
"Viral Orang Punya Pendapatan Rp 1 M/Bulan, Setara Gaji Bos Bank BUMN!",detikFinance,"Selasa, 18 Okt 2022 10:17 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6354282/viral-orang-punya-pendapatan-rp-1-m-bulan-setara-gaji-bos-bank-bumn
"Perkuat Layanan Nasabah, BNI Kerja Sama dengan Bank Papua",detikFinance,"Jumat, 14 Okt 2022 15:24 WIB",https://finance.detik.com/moneter/d-6347876/perkuat-layanan-nasabah-bni-kerja-sama-dengan-bank-papua
BNIDirect Sukses Jadi Seamless Financial Platform,detikFinance,"Kamis, 13 Okt 2022 11:03 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6345151/bnidirect-sukses-jadi-seamless-financial-platform
BNI Pacu Transaksi BNIDirect Lewat Inovasi Fitur & Layanan Baru,detikFinance,"Minggu, 09 Okt 2022 13:26 WIB",https://finance.detik.com/moneter/d-6337815/bni-pacu-transaksi-bnidirect-lewat-inovasi-fitur-layanan-baru
BNI dan BSG Kerja Sama Perluas Ekosistem Smart Province di Sulut,detikFinance,"Selasa, 04 Okt 2022 19:12 WIB",https://finance.detik.com/moneter/d-6329300/bni-dan-bsg-kerja-sama-perluas-ekosistem-smart-province-di-sulut
Strategi BNI Dukung Ekspansi UMKM di Semester Kedua 2022,detikFinance,"Selasa, 27 Sep 2022 16:06 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6315237/strategi-bni-dukung-ekspansi-umkm-di-semester-kedua-2022
"Dorong Kinerja UMKM Lokal, BNI Dukung Pameran Kriya Nusantara",detikFinance,"Kamis, 22 Sep 2022 10:45 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6305543/dorong-kinerja-umkm-lokal-bni-dukung-pameran-kriya-nusantara
BNI Diingatkan Jangan Lupa Misi Jadi Bank Kelas Dunia,detikFinance,"Selasa, 13 Sep 2022 21:10 WIB",https://finance.detik.com/moneter/d-6290154/bni-diingatkan-jangan-lupa-misi-jadi-bank-kelas-dunia
Strategi BNI Tingkatkan Nilai Tambah Bisnis 6 Anak Perusahaan,detikFinance,"Selasa, 13 Sep 2022 20:12 WIB",https://finance.detik.com/moneter/d-6289949/strategi-bni-tingkatkan-nilai-tambah-bisnis-6-anak-perusahaan
"BNI Cetak Laba Rp 8,8 T di Semester I, Janjikan Dividen Bisa Lebih Gede",detikFinance,"Selasa, 13 Sep 2022 17:35 WIB",https://finance.detik.com/moneter/d-6289529/bni-cetak-laba-rp-8-8-t-di-semester-i-janjikan-dividen-bisa-lebih-gede
Anggota DPR Tanya ke Bos BTN: Apa Benar Mau Diakuisisi BNI atau Mandiri?,detikFinance,"Selasa, 13 Sep 2022 17:00 WIB",https://finance.detik.com/moneter/d-6289435/anggota-dpr-tanya-ke-bos-btn-apa-benar-mau-diakuisisi-bni-atau-mandiri
Strategi BNI Jaga Kredit Tumbuh 7-10% Tahun Ini,detikFinance,"Rabu, 07 Sep 2022 11:43 WIB",https://finance.detik.com/moneter/d-6277472/strategi-bni-jaga-kredit-tumbuh-7-10-tahun-ini
"Laba Bersih BNI di Semester I 2022 Capai Rp 8,8 Triliun",detikFinance,"Rabu, 31 Agu 2022 17:08 WIB",https://finance.detik.com/moneter/d-6265083/laba-bersih-bni-di-semester-i-2022-capai-rp-8-8-triliun
"Optimalkan Food Expo 2022, BNI Boyong Rempah Lokal ke Pasar Hong Kong",detikFinance,"Kamis, 11 Agu 2022 16:29 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6229277/optimalkan-food-expo-2022-bni-boyong-rempah-lokal-ke-pasar-hong-kong
BNI Kelola Jasa Penyaluran Gaji Karyawan Pelindo Terminal Petikemas,detikFinance,"Selasa, 02 Agu 2022 18:27 WIB",https://finance.detik.com/moneter/d-6212808/bni-kelola-jasa-penyaluran-gaji-karyawan-pelindo-terminal-petikemas
"BNI Fokus Garap Green Banking, Ini Kata Pengamat",detikFinance,"Senin, 01 Agu 2022 13:19 WIB",https://finance.detik.com/moneter/d-6209965/bni-fokus-garap-green-banking-ini-kata-pengamat
"Cetak Laba Terbaik, Kinerja BNI Diapresiasi Erick Thohir",detikFinance,"Minggu, 31 Jul 2022 12:35 WIB",https://finance.detik.com/moneter/d-6208536/cetak-laba-terbaik-kinerja-bni-diapresiasi-erick-thohir
"Green Financing BNI Tembus Rp 176,6 Triliun di Semester I 2022",detikFinance,"Jumat, 29 Jul 2022 18:02 WIB",https://finance.detik.com/moneter/d-6206286/green-financing-bni-tembus-rp-176-6-triliun-di-semester-i-2022
BNI Sebut Bunga KPR Lagi Rendah-rendahnya,detikFinance,"Jumat, 29 Jul 2022 17:20 WIB",https://finance.detik.com/properti/d-6206167/bni-sebut-bunga-kpr-lagi-rendah-rendahnya
IHSG Tembus Level 7.000 Lagi!,detikFinance,"Jumat, 29 Jul 2022 09:12 WIB",https://finance.detik.com/bursa-dan-valas/d-6205048/ihsg-tembus-level-7-000-lagi
"IHSG Menguat Lagi, Terus Dekati Level 7.000",detikFinance,"Kamis, 28 Jul 2022 09:10 WIB",https://finance.detik.com/bursa-dan-valas/d-6203003/ihsg-menguat-lagi-terus-dekati-level-7-000
"Marak Sentimen Negatif, IHSG Bakal Bergerak Terbatas",detikFinance,"Jumat, 15 Jul 2022 08:46 WIB",https://finance.detik.com/market-research/d-6180132/marak-sentimen-negatif-ihsg-bakal-bergerak-terbatas
Pesan Menteri BUMN Erick Thohir di HUT Ke-76 BNI,detikFinance,"Kamis, 07 Jul 2022 20:16 WIB",https://finance.detik.com/moneter/d-6167939/pesan-menteri-bumn-erick-thohir-di-hut-ke-76-bni
"IHSG Dibuka Loyo, Cek Saham-saham Rekomendasi Ini",detikFinance,"Rabu, 06 Jul 2022 09:14 WIB",https://finance.detik.com/bursa-dan-valas/d-6164427/ihsg-dibuka-loyo-cek-saham-saham-rekomendasi-ini
"Kemarin Anjlok, IHSG Ada Potensi Rebound",detikFinance,"Selasa, 05 Jul 2022 08:52 WIB",https://finance.detik.com/market-research/d-6162460/kemarin-anjlok-ihsg-ada-potensi-rebound
Lebih Untung Diguyur Promo BNI HUT Ke-76,detikFinance,"Minggu, 03 Jul 2022 14:05 WIB",https://finance.detik.com/moneter/d-6159719/lebih-untung-diguyur-promo-bni-hut-ke-76
"Pengguna BNI Mobile Banking Naik Signifikan, Transaksi Ikut Tumbuh",detikFinance,"Sabtu, 18 Jun 2022 12:14 WIB",https://finance.detik.com/moneter/d-6133866/pengguna-bni-mobile-banking-naik-signifikan-transaksi-ikut-tumbuh
"Ekspansi Pasar Jepang, BNI Tokyo Pindah Ke Business District",detikFinance,"Kamis, 09 Jun 2022 18:46 WIB",https://finance.detik.com/moneter/d-6119068/ekspansi-pasar-jepang-bni-tokyo-pindah-ke-business-district
BNI Berpotensi Garap Perdagangan RI-Korsel hingga US$ 30 Miliar,detikFinance,"Kamis, 02 Jun 2022 15:20 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6106911/bni-berpotensi-garap-perdagangan-ri-korsel-hingga-us-30-miliar
"Naik 21,9%, Transaksi BNI Tembus Rp 5,7 M di Java Jazz Festival 2022",detikFinance,"Rabu, 01 Jun 2022 17:17 WIB",https://finance.detik.com/moneter/d-6105506/naik-21-9-transaksi-bni-tembus-rp-5-7-m-di-java-jazz-festival-2022
"Perluas Bisnis Internasional, BNI-KB Kookmin Bank Tandatangani MoU",detikFinance,"Selasa, 31 Mei  2022 10:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6103195/perluas-bisnis-internasional-bni-kb-kookmin-bank-tandatangani-mou
Transaksi di BNI Java Jazz 2022 Makin Praktis Pakai Kartu Debit-QRIS,detikFinance,"Sabtu, 28 Mei  2022 09:33 WIB",https://finance.detik.com/moneter/d-6099110/transaksi-di-bni-java-jazz-2022-makin-praktis-pakai-kartu-debit-qris
"IHSG Merangkak Lagi, Mulai 'Pepet' Level 7.000",detikFinance,"Senin, 23 Mei  2022 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6090551/ihsg-merangkak-lagi-mulai-pepet-level-7-000
3 Strategi BNI Dorong Pertumbuhan KUR,detikFinance,"Minggu, 22 Mei  2022 18:58 WIB",https://finance.detik.com/moneter/d-6090019/3-strategi-bni-dorong-pertumbuhan-kur
"Jelang Akhir Pekan, IHSG Dibuka Cerah",detikFinance,"Jumat, 20 Mei  2022 09:26 WIB",https://finance.detik.com/bursa-dan-valas/d-6086341/jelang-akhir-pekan-ihsg-dibuka-cerah
"Nah Lho! IHSG Jeblok Lagi, Pagi Ini Turun 1,8%",detikFinance,"Kamis, 19 Mei  2022 09:30 WIB",https://finance.detik.com/bursa-dan-valas/d-6084508/nah-lho-ihsg-jeblok-lagi-pagi-ini-turun-1-8
"Intip Gaji Komisaris Direksi Bank BUMN-Swasta Top RI, Tembus Miliaran!",detikFinance,"Selasa, 17 Mei  2022 18:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6081210/intip-gaji-komisaris-direksi-bank-bumn-swasta-top-ri-tembus-miliaran
"Hingga Maret 2022, BNI Kucurkan Rp 170,5 T untuk Pembiayaan Hijau",detikFinance,"Jumat, 13 Mei  2022 16:55 WIB",https://finance.detik.com/moneter/d-6076578/hingga-maret-2022-bni-kucurkan-rp-170-5-t-untuk-pembiayaan-hijau
"Dorong Kinerja UMKM, BNI Kolaborasikan Program Training dan Financing",detikFinance,"Kamis, 12 Mei  2022 20:50 WIB",https://finance.detik.com/moneter/d-6075267/dorong-kinerja-umkm-bni-kolaborasikan-program-training-dan-financing
"BNI Terbitkan Green Bond, Target Himpun Dana Rp 5 Triliun",detikFinance,"Rabu, 11 Mei  2022 20:07 WIB",https://finance.detik.com/moneter/d-6073334/bni-terbitkan-green-bond-target-himpun-dana-rp-5-triliun
"IHSG Anjlok, Saatnya Borong Saham Bank Besar",detikFinance,"Rabu, 11 Mei  2022 08:56 WIB",https://finance.detik.com/market-research/d-6071992/ihsg-anjlok-saatnya-borong-saham-bank-besar
BNI Sasar Downstream Sector,detikFinance,"Minggu, 08 Mei  2022 18:24 WIB",https://finance.detik.com/moneter/d-6067973/bni-sasar-downstream-sector
Nasabah di Amerika Ungkap Dukungan BNI untuk UMKM di Luar Negeri,detikFinance,"Kamis, 05 Mei  2022 19:40 WIB",https://finance.detik.com/moneter/d-6064806/nasabah-di-amerika-ungkap-dukungan-bni-untuk-umkm-di-luar-negeri
BNI Fasilitasi Kegiatan Ekspor-Impor 200.000 Diaspora di AS,detikFinance,"Rabu, 04 Mei  2022 15:22 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6063399/bni-fasilitasi-kegiatan-ekspor-impor-200-000-diaspora-di-as
"Moncer! BNI Cuan Rp 3,96 T, Laba Bersih Naik 63% di Kuartal I",detikFinance,"Selasa, 26 Apr 2022 11:25 WIB",https://finance.detik.com/bursa-dan-valas/d-6051425/moncer-bni-cuan-rp-3-96-t-laba-bersih-naik-63-di-kuartal-i
BNI dan LPEI Siapkan Penjaminan untuk Kredit UMKM Ekspor,detikFinance,"Senin, 25 Apr 2022 16:21 WIB",https://finance.detik.com/moneter/d-6050272/bni-dan-lpei-siapkan-penjaminan-untuk-kredit-umkm-ekspor
"IHSG Hari Ini Dibuka 'Berdarah', Cek Saham-saham yang Bisa Dibeli!",detikFinance,"Jumat, 22 Apr 2022 09:06 WIB",https://finance.detik.com/bursa-dan-valas/d-6045014/ihsg-hari-ini-dibuka-berdarah-cek-saham-saham-yang-bisa-dibeli
IHSG Hari Ini Tancap Gas Lagi! Saham MEDC Hingga PGAS Masih Bisa Dibeli,detikFinance,"Kamis, 21 Apr 2022 09:07 WIB",https://finance.detik.com/bursa-dan-valas/d-6043263/ihsg-hari-ini-tancap-gas-lagi-saham-medc-hingga-pgas-masih-bisa-dibeli
"BNI Ekspansi Green Banking Korporasi Rp 6,1 Triliun",detikFinance,"Sabtu, 16 Apr 2022 06:07 WIB",https://finance.detik.com/moneter/d-6035236/bni-ekspansi-green-banking-korporasi-rp-6-1-triliun
"Mengenal Indeks Saham IDX30, Fungsi serta Daftar Lengkapnya",detikFinance,"Rabu, 13 Apr 2022 09:31 WIB",https://finance.detik.com/bursa-dan-valas/d-6030356/mengenal-indeks-saham-idx30-fungsi-serta-daftar-lengkapnya
"IHSG Hari Ini Masih Ngacir, Cek Saham-saham yang Bisa Untung!",detikFinance,"Selasa, 05 Apr 2022 09:13 WIB",https://finance.detik.com/bursa-dan-valas/d-6016809/ihsg-hari-ini-masih-ngacir-cek-saham-saham-yang-bisa-untung
"Ramalan Laju IHSG Rabu, Semoga Nggak Kelabu",detikFinance,"Rabu, 16 Mar 2022 09:01 WIB",https://finance.detik.com/market-research/d-5985329/ramalan-laju-ihsg-rabu-semoga-nggak-kelabu
"BNI Sebar Dividen Rp 2,72 Triliun, Per Lembar Saham Dapat Berapa?",detikFinance,"Selasa, 15 Mar 2022 17:49 WIB",https://finance.detik.com/bursa-dan-valas/d-5984560/bni-sebar-dividen-rp-2-72-triliun-per-lembar-saham-dapat-berapa
"IHSG Hari Ini Dibuka Melesat 1% Lebih, Cetak Rekor Lagi",detikFinance,"Selasa, 01 Mar 2022 09:14 WIB",https://finance.detik.com/bursa-dan-valas/d-5963098/ihsg-hari-ini-dibuka-melesat-1-lebih-cetak-rekor-lagi
"IHSG Hari Ini di Luar Dugaan, Sesi 1 Naik Hampir 1%",detikFinance,"Jumat, 25 Feb 2022 12:08 WIB",https://finance.detik.com/bursa-dan-valas/d-5958453/ihsg-hari-ini-di-luar-dugaan-sesi-1-naik-hampir-1
"IHSG Hari Ini Dibuka Menguat, Cek Saham-saham yang Bisa Bikin Untung",detikFinance,"Jumat, 25 Feb 2022 09:13 WIB",https://finance.detik.com/bursa-dan-valas/d-5958205/ihsg-hari-ini-dibuka-menguat-cek-saham-saham-yang-bisa-bikin-untung
"IHSG Hari Ini 'Kebakaran', Cek Rekomendasi Saham Berikut!",detikFinance,"Kamis, 24 Feb 2022 09:10 WIB",https://finance.detik.com/bursa-dan-valas/d-5956356/ihsg-hari-ini-kebakaran-cek-rekomendasi-saham-berikut
Transformasi Himbara Dongkrak Kinerja Ekonomi,detikFinance,"Senin, 21 Feb 2022 20:12 WIB",https://finance.detik.com/moneter/d-5952529/transformasi-himbara-dongkrak-kinerja-ekonomi
"IHSG Lagi Tancap Gas, Simak Rekomendasi Saham Biar Cuan",detikFinance,"Kamis, 10 Feb 2022 14:12 WIB",https://finance.detik.com/bursa-dan-valas/d-5936473/ihsg-lagi-tancap-gas-simak-rekomendasi-saham-biar-cuan
"Gaji Komisaris-Direksi Bank BUMN-Swasta Top RI Ini, Sampai Miliaran!",detikFinance,"Kamis, 10 Feb 2022 10:28 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5936128/gaji-komisaris-direksi-bank-bumn-swasta-top-ri-ini-sampai-miliaran
"Bisnis Internasional Moncer, BNI Siap Tambah Kantor di Luar Negeri",detikFinance,"Rabu, 09 Feb 2022 15:54 WIB",https://finance.detik.com/moneter/d-5935029/bisnis-internasional-moncer-bni-siap-tambah-kantor-di-luar-negeri
Tips Atur Modal Usaha buat UMKM Biar Bisnis Moncer,detikFinance,"Jumat, 04 Feb 2022 16:55 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5928747/tips-atur-modal-usaha-buat-umkm-biar-bisnis-moncer
"Torehkan Kinerja Excellence, BNI Terus Didorong Go Internasional",detikFinance,"Minggu, 30 Jan 2022 10:54 WIB",https://finance.detik.com/moneter/d-5920708/torehkan-kinerja-excellence-bni-terus-didorong-go-internasional
"BNI Bukukan Laba Bersih Rp 10,89 T di 2021, Melesat 232%",detikFinance,"Rabu, 26 Jan 2022 11:07 WIB",https://finance.detik.com/moneter/d-5914932/bni-bukukan-laba-bersih-rp-10-89-t-di-2021-melesat-232
Penurunan Kredit Berisiko Jadi Indikator Positif Kinerja BNI,detikFinance,"Rabu, 12 Jan 2022 10:11 WIB",https://finance.detik.com/moneter/d-5894308/penurunan-kredit-berisiko-jadi-indikator-positif-kinerja-bni
"Transaksi LCS di Jepang Tertinggi, BNI Siap Manfaatkan Peluang",detikFinance,"Selasa, 11 Jan 2022 14:18 WIB",https://finance.detik.com/moneter/d-5893109/transaksi-lcs-di-jepang-tertinggi-bni-siap-manfaatkan-peluang
"Perbankan Tak Bisa Mendadak Setop Biayai Batu Bara, Ini Sebabnya",detikFinance,"Rabu, 05 Jan 2022 21:07 WIB",https://finance.detik.com/energi/d-5885790/perbankan-tak-bisa-mendadak-setop-biayai-batu-bara-ini-sebabnya
Kata BNI Soal Rumor Caplok Bank Mayora,detikFinance,"Selasa, 21 Des 2021 10:54 WIB",https://finance.detik.com/bursa-dan-valas/d-5863921/kata-bni-soal-rumor-caplok-bank-mayora
BNI Buka-bukaan soal Rencana Rights Issue,detikFinance,"Selasa, 07 Des 2021 21:45 WIB",https://finance.detik.com/bursa-dan-valas/d-5845298/bni-buka-bukaan-soal-rencana-rights-issue
BNI Gandeng fishOn Dorong Ekspor Perikanan Maumere,detikFinance,"Minggu, 31 Okt 2021 08:54 WIB",https://finance.detik.com/moneter/d-5790109/bni-gandeng-fishon-dorong-ekspor-perikanan-maumere
Asal Muasal Rumor BNI Akuisisi Bank,detikFinance,"Minggu, 17 Okt 2021 22:59 WIB",https://finance.detik.com/moneter/d-5771341/asal-muasal-rumor-bni-akuisisi-bank
Kata Analis soal BNI yang Mau Akuisisi dan Bikin Bank Digital,detikFinance,"Minggu, 17 Okt 2021 21:32 WIB",https://finance.detik.com/moneter/d-5771319/kata-analis-soal-bni-yang-mau-akuisisi-dan-bikin-bank-digital
Siap-siap! IHSG Diprediksi Tembus Rekor Baru di Tahun Ini,detikFinance,"Kamis, 07 Okt 2021 14:39 WIB",https://finance.detik.com/bursa-dan-valas/d-5756875/siap-siap-ihsg-diprediksi-tembus-rekor-baru-di-tahun-ini
BNI Dukung BI Implementasikan LCS untuk Dukung Bisnis Internasional,detikFinance,"Kamis, 07 Okt 2021 09:52 WIB",https://finance.detik.com/moneter/d-5756431/bni-dukung-bi-implementasikan-lcs-untuk-dukung-bisnis-internasional
Chandra Asri Dapat Fasilitas Balloon Payment US$ 250 Juta dari BNI,detikFinance,"Selasa, 05 Okt 2021 16:20 WIB",https://finance.detik.com/moneter/d-5753984/chandra-asri-dapat-fasilitas-balloon-payment-us-250-juta-dari-bni
BNI Dorong Peningkatan Kredit untuk Topang Pertumbuhan Ekonomi,detikFinance,"Jumat, 03 Sep 2021 11:06 WIB",https://finance.detik.com/moneter/d-5708054/bni-dorong-peningkatan-kredit-untuk-topang-pertumbuhan-ekonomi
"Bisnis Bank BUMN Tidak Tumpang Tindih, Ini Gambaran Spesialisasinya",detikFinance,"Selasa, 31 Agu 2021 16:41 WIB",https://finance.detik.com/moneter/d-5703968/bisnis-bank-bumn-tidak-tumpang-tindih-ini-gambaran-spesialisasinya
"IHSG Diprediksi Menguat, Ini Rekomendasi Saham Hari Ini",detikFinance,"Selasa, 31 Agu 2021 08:59 WIB",https://finance.detik.com/market-research/d-5703169/ihsg-diprediksi-menguat-ini-rekomendasi-saham-hari-ini
Kredit Infrastruktur Dinilai Jadi Solusi Kesenjangan di Daerah,detikFinance,"Senin, 30 Agu 2021 16:52 WIB",https://finance.detik.com/moneter/d-5702433/kredit-infrastruktur-dinilai-jadi-solusi-kesenjangan-di-daerah
Perbankan Masih Bisa Garap Potensi di Beberapa Sektor Ini,detikFinance,"Kamis, 26 Agu 2021 12:36 WIB",https://finance.detik.com/moneter/d-5697099/perbankan-masih-bisa-garap-potensi-di-beberapa-sektor-ini
Menilai Kelayakan PMN Rp 7 Triliun untuk BNI,detikFinance,"Jumat, 20 Agu 2021 16:21 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5689779/menilai-kelayakan-pmn-rp-7-triliun-untuk-bni
"Ada PPKM, BNI Kantongi Rp 756 M dari Transaksi Online",detikFinance,"Senin, 16 Agu 2021 12:55 WIB",https://finance.detik.com/moneter/d-5683917/ada-ppkm-bni-kantongi-rp-756-m-dari-transaksi-online
"Melonjak 12,8%, Laba BNI Semester I 2021 Tembus Rp 5 T",detikFinance,"Senin, 16 Agu 2021 11:38 WIB",https://finance.detik.com/moneter/d-5683774/melonjak-12-8-laba-bni-semester-i-2021-tembus-rp-5-t
"Ada Pandemi, Sektor Perbankan Mulai Ubah Strategi",detikFinance,"Jumat, 06 Agu 2021 22:30 WIB",https://finance.detik.com/moneter/d-5673059/ada-pandemi-sektor-perbankan-mulai-ubah-strategi
"BNI Ultah ke 75 Tahun, Intip Kinerjanya di Sini",detikFinance,"Selasa, 06 Jul 2021 09:46 WIB",https://finance.detik.com/moneter/d-5632759/bni-ultah-ke-75-tahun-intip-kinerjanya-di-sini
Bos Himbara Blak-blakan soal Cek Saldo & Tarik Tunai ATM Link Berbayar,detikFinance,"Selasa, 25 Mei  2021 19:45 WIB",https://finance.detik.com/moneter/d-5582420/bos-himbara-blak-blakan-soal-cek-saldo-tarik-tunai-atm-link-berbayar
Penjelasan BNI soal Rencana Tutup 96 Kantor Cabang,detikFinance,"Rabu, 19 Mei  2021 10:37 WIB",https://finance.detik.com/moneter/d-5574411/penjelasan-bni-soal-rencana-tutup-96-kantor-cabang
"AEON Mall Sentul City Dijual Rp 1,9 T, Buat Apa?",detikFinance,"Minggu, 25 Apr 2021 14:33 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5545635/aeon-mall-sentul-city-dijual-rp-1-9-t-buat-apa
"3 Fakta di Balik Sentul City Jual AEON Rp 1,9 Triliun",detikFinance,"Selasa, 20 Apr 2021 18:30 WIB",https://finance.detik.com/bursa-dan-valas/d-5539754/3-fakta-di-balik-sentul-city-jual-aeon-rp-1-9-triliun
"Investor Kabur Usai AEON Mall Dijual, Saham Sentul City Rontok",detikFinance,"Selasa, 20 Apr 2021 14:18 WIB",https://finance.detik.com/bursa-dan-valas/d-5539382/investor-kabur-usai-aeon-mall-dijual-saham-sentul-city-rontok
Sentul City Terpaksa Jual AEON Gara-gara Utangnya Menggunung!,detikFinance,"Selasa, 20 Apr 2021 10:16 WIB",https://finance.detik.com/bursa-dan-valas/d-5539037/sentul-city-terpaksa-jual-aeon-gara-gara-utangnya-menggunung
"Deal! AEON Mall Sentul City Dijual Rp 1,9 T",detikFinance,"Selasa, 20 Apr 2021 05:30 WIB",https://finance.detik.com/properti/d-5538866/deal-aeon-mall-sentul-city-dijual-rp-1-9-t
"AEON Sentul Laku Rp 1,9 T, Uangnya buat Apa Saja?",detikFinance,"Senin, 19 Apr 2021 18:00 WIB",https://finance.detik.com/properti/d-5538297/aeon-sentul-laku-rp-1-9-t-uangnya-buat-apa-saja
"Sentul City Jual AEON Mall, Duitnya buat Bayar Utang Bank Rp 900 M",detikFinance,"Senin, 19 Apr 2021 13:01 WIB",https://finance.detik.com/properti/d-5537832/sentul-city-jual-aeon-mall-duitnya-buat-bayar-utang-bank-rp-900-m
"Intip Laba Bersih 10 Bank Terbesar RI, Siapa Tumbuh Paling Tinggi?",detikFinance,"Minggu, 04 Apr 2021 19:56 WIB",https://finance.detik.com/moneter/d-5519910/intip-laba-bersih-10-bank-terbesar-ri-siapa-tumbuh-paling-tinggi
"BNI Bagi-bagi Dividen Rp 820 M, Negara Kebagian Rp 492 M",detikFinance,"Senin, 29 Mar 2021 17:39 WIB",https://finance.detik.com/moneter/d-5512634/bni-bagi-bagi-dividen-rp-820-m-negara-kebagian-rp-492-m
"Erwin Rijanto, Eks Deputi Gubernur BI Jabat Komisaris BNI",detikFinance,"Senin, 29 Mar 2021 17:16 WIB",https://finance.detik.com/bursa-dan-valas/d-5512587/erwin-rijanto-eks-deputi-gubernur-bi-jabat-komisaris-bni
"Hebat! BNI Tumbuhkan Dunia Usaha Lewat Restrukturisasi Rp 102,4 T",detikFinance,"Jumat, 29 Jan 2021 19:26 WIB",https://finance.detik.com/moneter/d-5353961/hebat-bni-tumbuhkan-dunia-usaha-lewat-restrukturisasi-rp-102-4-t
"Terapkan Strategi Hebat, Laba BNI Tumbuh Selama Pandemi",detikFinance,"Jumat, 29 Jan 2021 18:44 WIB",https://finance.detik.com/moneter/d-5353884/terapkan-strategi-hebat-laba-bni-tumbuh-selama-pandemi
"IHSG Diprediksi Menguat, Simak Rekomendasi Saham Hari Ini",detikFinance,"Jumat, 29 Jan 2021 08:51 WIB",https://finance.detik.com/market-research/d-5352965/ihsg-diprediksi-menguat-simak-rekomendasi-saham-hari-ini
"IHSG Diprediksi Melemah, Berikut Rekomendasi Saham Hari Ini",detikFinance,"Selasa, 26 Jan 2021 08:45 WIB",https://finance.detik.com/market-research/d-5348607/ihsg-diprediksi-melemah-berikut-rekomendasi-saham-hari-ini
"Potensi Besar BRI: UMKM, Rencana Akuisisi, dan Direksi Muda",detikFinance,"Jumat, 22 Jan 2021 22:13 WIB",https://finance.detik.com/bursa-dan-valas/d-5345176/potensi-besar-bri-umkm-rencana-akuisisi-dan-direksi-muda
"Prediksi Saham Hari Ini, Kuy Disimak!",detikFinance,"Kamis, 21 Jan 2021 09:06 WIB",https://finance.detik.com/market-research/d-5342406/prediksi-saham-hari-ini-kuy-disimak
"Mirae Asset: IHSG Diperkirakan Menguat, Sambut Joe Biden",detikFinance,"Senin, 09 Nov 2020 08:58 WIB",https://finance.detik.com/market-research/d-5247060/mirae-asset-ihsg-diperkirakan-menguat-sambut-joe-biden
