title,category,publish_date,article_url
Anies Mau 'Pelototi' Pajak 100 Orang Terkaya RI Ini Daftar Namanya,detikFinance,"Rabu, 27 Des 2023 15:38 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7111109/anies-mau-pelototi-pajak-100-orang-terkaya-ri-ini-daftar-namanya
Deretan Emiten Saham di Lingkaran Koalisi Capres-Cawapres,detikFinance,"Senin, 04 Des 2023 06:30 WIB",https://finance.detik.com/bursa-dan-valas/d-7070296/deretan-emiten-saham-di-lingkaran-koalisi-capres-cawapres
Emiten Saham di Lingkaran Capres-Cawapres Ada Dampaknya?,detikFinance,"Minggu, 03 Des 2023 22:13 WIB",https://finance.detik.com/bursa-dan-valas/d-7070077/emiten-saham-di-lingkaran-capres-cawapres-ada-dampaknya
Blue Chip,detikFinance,"Kamis, 02 Nov 2023 12:20 WIB",https://finance.detik.com/kamus/blue-chip-d-7015269
Buruan Cek! Rekening BCA dengan Saldo Segini Ditutup Hari Ini,detikFinance,"Rabu, 01 Nov 2023 06:25 WIB",https://finance.detik.com/moneter/d-7012368/buruan-cek-rekening-bca-dengan-saldo-segini-ditutup-hari-ini
BCA Borong 71.500 ton CO2 di Bursa Karbon Indonesia,detikFinance,"Jumat, 20 Okt 2023 14:52 WIB",https://finance.detik.com/bursa-dan-valas/d-6992953/bca-borong-71-500-ton-co2-di-bursa-karbon-indonesia
Bursa Asia Mayoritas Melemah IHSG Hari Ini Dibuka di Dua Arah,detikFinance,"Rabu, 18 Okt 2023 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6988121/bursa-asia-mayoritas-melemah-ihsg-hari-ini-dibuka-di-dua-arah
Saham Apa yang Bisa Jadi Pilihan Hari Ini? Nih Daftarnya,detikFinance,"Rabu, 18 Okt 2023 08:40 WIB",https://finance.detik.com/bursa-dan-valas/d-6988067/saham-apa-yang-bisa-jadi-pilihan-hari-ini-nih-daftarnya
Simak Saham-saham Pilihan Hari Ini Mana yang Bisa Kasih Cuan?,detikFinance,"Kamis, 12 Okt 2023 08:35 WIB",https://finance.detik.com/bursa-dan-valas/d-6977914/simak-saham-saham-pilihan-hari-ini-mana-yang-bisa-kasih-cuan
IHSG Hari Ini Dibuka di Zona Hijau,detikFinance,"Kamis, 05 Okt 2023 09:16 WIB",https://finance.detik.com/bursa-dan-valas/d-6965866/ihsg-hari-ini-dibuka-di-zona-hijau
Catat! BCA Tutup Rekening dengan Saldo Rp 0 Mulai 1 November 2023,detikFinance,"Jumat, 29 Sep 2023 08:45 WIB",https://finance.detik.com/moneter/d-6955686/catat-bca-tutup-rekening-dengan-saldo-rp-0-mulai-1-november-2023
Pengin Cuan Tambahan? Simak Dulu Saham-saham Ini,detikFinance,"Rabu, 20 Sep 2023 08:36 WIB",https://finance.detik.com/bursa-dan-valas/d-6940505/pengin-cuan-tambahan-simak-dulu-saham-saham-ini
Simak Saham-saham Pilihan yang Berpotensi Kasih Cuan,detikFinance,"Selasa, 19 Sep 2023 08:42 WIB",https://finance.detik.com/bursa-dan-valas/d-6938539/simak-saham-saham-pilihan-yang-berpotensi-kasih-cuan
IHSG Hari Ini Menguat Makin Dekat ke 7.000,detikFinance,"Senin, 18 Sep 2023 09:06 WIB",https://finance.detik.com/bursa-dan-valas/d-6936657/ihsg-hari-ini-menguat-makin-dekat-ke-7-000
Bagaimana Pergerakan Harga Saham Awal Pekan?,detikFinance,"Senin, 18 Sep 2023 08:55 WIB",https://finance.detik.com/bursa-dan-valas/d-6936637/bagaimana-pergerakan-harga-saham-awal-pekan
IHSG Diprediksi Bergerak ke 6.954 Simak Rekomendasi Saham Hari Ini,detikFinance,"Kamis, 14 Sep 2023 08:38 WIB",https://finance.detik.com/bursa-dan-valas/d-6930173/ihsg-diprediksi-bergerak-ke-6-954-simak-rekomendasi-saham-hari-ini
IHSG Hari Ini Dibuka di Zona Merah,detikFinance,"Rabu, 13 Sep 2023 09:32 WIB",https://finance.detik.com/bursa-dan-valas/d-6928218/ihsg-hari-ini-dibuka-di-zona-merah
IHSG Masih Merah di Perdagangan Awal Pekan,detikFinance,"Senin, 11 Sep 2023 09:22 WIB",https://finance.detik.com/bursa-dan-valas/d-6924226/ihsg-masih-merah-di-perdagangan-awal-pekan
Akhir Pekan IHSG Sempat Dibuka Hijau Eh Merah Lagi,detikFinance,"Jumat, 08 Sep 2023 09:28 WIB",https://finance.detik.com/bursa-dan-valas/d-6919830/akhir-pekan-ihsg-sempat-dibuka-hijau-eh-merah-lagi
IHSG Dibuka Hijau Mendekati Level 7.000,detikFinance,"Rabu, 30 Agu 2023 09:22 WIB",https://finance.detik.com/bursa-dan-valas/d-6903067/ihsg-dibuka-hijau-mendekati-level-7-000
