Open,High,Low,Close,Volume,Dividends,Stock Splits,date_str
513.4699096679688,531.80810546875,508.88531494140625,527.2235107421875,16244660,0.0,0.0,2019-11-13 00:00:00
531.80810546875,536.3926391601562,508.88531494140625,508.88531494140625,17279985,0.0,0.0,2019-11-14 00:00:00
508.88531494140625,536.3926391601562,504.30078125,536.3926391601562,14703616,0.0,0.0,2019-11-15 00:00:00
536.3926391601562,540.9771728515625,522.6389770507812,522.6389770507812,4026892,0.0,0.0,2019-11-18 00:00:00
527.2235107421875,536.3926391601562,504.30078125,508.88531494140625,20386831,0.0,0.0,2019-11-19 00:00:00
508.88531494140625,513.4699096679688,472.20892333984375,490.547119140625,21357918,0.0,0.0,2019-11-20 00:00:00
485.9625549316406,495.1316833496094,481.3780212402344,490.547119140625,7619064,0.0,0.0,2019-11-21 00:00:00
495.1316833496094,508.88531494140625,485.9625549316406,499.7162170410156,7883757,0.0,0.0,2019-11-22 00:00:00
499.7162170410156,508.88531494140625,490.547119140625,490.547119140625,7503022,0.0,0.0,2019-11-25 00:00:00
490.547119140625,499.7162170410156,485.9625549316406,495.1316833496094,5486031,0.0,0.0,2019-11-26 00:00:00
495.1316833496094,518.054443359375,495.1316833496094,495.1316833496094,16153157,0.0,0.0,2019-11-27 00:00:00
495.1316833496094,499.7162170410156,456.6214294433594,458.45526123046875,19651099,0.0,0.0,2019-11-28 00:00:00
458.45526123046875,467.6243591308594,441.95086669921875,454.78759765625,24794895,0.0,0.0,2019-11-29 00:00:00
454.78759765625,499.7162170410156,452.95379638671875,495.1316833496094,19994535,0.0,0.0,2019-12-02 00:00:00
495.1316833496094,495.1316833496094,476.79345703125,481.3780212402344,11673440,0.0,0.0,2019-12-03 00:00:00
481.3780212402344,485.9625549316406,458.45526123046875,458.45526123046875,17789740,0.0,0.0,2019-12-04 00:00:00
458.45526123046875,472.20892333984375,449.2861328125,454.78759765625,25976799,0.0,0.0,2019-12-05 00:00:00
456.6214294433594,467.6243591308594,436.44940185546875,443.78466796875,54396693,0.0,0.0,2019-12-06 00:00:00
443.78466796875,476.79345703125,443.78466796875,458.45526123046875,52454410,0.0,0.0,2019-12-09 00:00:00
463.039794921875,481.3780212402344,458.45526123046875,472.20892333984375,34022949,0.0,0.0,2019-12-10 00:00:00
472.20892333984375,481.3780212402344,458.45526123046875,458.45526123046875,27687871,0.0,0.0,2019-12-11 00:00:00
458.45526123046875,472.20892333984375,458.45526123046875,458.45526123046875,9238197,0.0,0.0,2019-12-12 00:00:00
458.45526123046875,467.6243591308594,454.78759765625,456.6214294433594,23349061,0.0,0.0,2019-12-13 00:00:00
458.45526123046875,467.6243591308594,456.6214294433594,463.039794921875,15549827,0.0,0.0,2019-12-16 00:00:00
463.039794921875,467.6243591308594,458.45526123046875,458.45526123046875,8207344,0.0,0.0,2019-12-17 00:00:00
463.039794921875,467.6243591308594,458.45526123046875,458.45526123046875,9423493,0.0,0.0,2019-12-18 00:00:00
458.45526123046875,463.039794921875,456.6214294433594,456.6214294433594,9706290,0.0,0.0,2019-12-19 00:00:00
456.6214294433594,463.039794921875,454.78759765625,463.039794921875,9526665,0.0,0.0,2019-12-20 00:00:00
456.6214294433594,467.6243591308594,454.78759765625,458.45526123046875,6909943,0.0,0.0,2019-12-23 00:00:00
458.45526123046875,467.6243591308594,458.45526123046875,458.45526123046875,6766854,0.0,0.0,2019-12-26 00:00:00
458.45526123046875,463.039794921875,456.6214294433594,456.6214294433594,7716674,0.0,0.0,2019-12-27 00:00:00
456.6214294433594,463.039794921875,454.78759765625,456.6214294433594,6730100,0.0,0.0,2019-12-30 00:00:00
456.6214294433594,458.45526123046875,452.95379638671875,452.95379638671875,6350019,0.0,0.0,2020-01-02 00:00:00
452.95379638671875,456.6214294433594,452.95379638671875,452.95379638671875,5423975,0.0,0.0,2020-01-03 00:00:00
452.95379638671875,458.45526123046875,449.2861328125,452.95379638671875,12662849,0.0,0.0,2020-01-06 00:00:00
452.95379638671875,456.6214294433594,441.95086669921875,445.6184997558594,26794109,0.0,0.0,2020-01-07 00:00:00
445.6184997558594,447.45233154296875,429.1141052246094,429.1141052246094,29195870,0.0,0.0,2020-01-08 00:00:00
429.1141052246094,438.2832336425781,418.1111755371094,418.1111755371094,27579027,0.0,0.0,2020-01-09 00:00:00
421.7788391113281,434.6155700683594,419.94500732421875,427.2803039550781,33461935,0.0,0.0,2020-01-10 00:00:00
429.1141052246094,445.6184997558594,427.2803039550781,432.7817687988281,51645498,0.0,0.0,2020-01-13 00:00:00
434.6155700683594,438.2832336425781,425.44647216796875,429.1141052246094,19334166,0.0,0.0,2020-01-14 00:00:00
432.7817687988281,432.7817687988281,418.1111755371094,418.1111755371094,29766481,0.0,0.0,2020-01-15 00:00:00
419.94500732421875,423.6126403808594,418.1111755371094,418.1111755371094,10112873,0.0,0.0,2020-01-16 00:00:00
418.1111755371094,423.6126403808594,414.44354248046875,414.44354248046875,9716106,0.0,0.0,2020-01-17 00:00:00
414.44354248046875,425.44647216796875,414.44354248046875,418.1111755371094,22473294,0.0,0.0,2020-01-20 00:00:00
