Open,High,Low,Close,Volume,Dividends,Stock Splits,date_str
3245.0035496761925,3288.270263671875,3147.653443185907,3288.270263671875,47956400,0.0,0.0,2019-11-07 00:00:00
3309.9032932741247,3331.5366481321253,3245.0032287001222,3320.719970703125,34375400,0.0,0.0,2019-11-08 00:00:00
3288.2703202607613,3309.903677630898,3245.0036055204882,3266.636962890625,29695800,0.0,0.0,2019-11-11 00:00:00
3245.0035496761925,3288.270263671875,3223.370192678351,3288.270263671875,43277200,0.0,0.0,2019-11-12 00:00:00
3288.2703018707484,3288.2703018707484,3180.103515625,3180.103515625,47613000,0.0,0.0,2019-11-13 00:00:00
3190.920004648705,3212.553360612425,3104.3865807938246,3158.469970703125,59175600,0.0,0.0,2019-11-14 00:00:00
3180.1034042051174,3266.6368301698826,3158.4700477139263,3223.3701171875,34211400,0.0,0.0,2019-11-15 00:00:00
3234.186823475642,3255.8201801544087,3180.103431778725,3212.553466796875,41639200,0.0,0.0,2019-11-18 00:00:00
3234.1868711772718,3288.270263671875,3190.9201571815893,3288.270263671875,42106200,0.0,0.0,2019-11-19 00:00:00
3288.2702078227126,3320.7202427683314,3245.0034945618872,3309.903564453125,48311000,0.0,0.0,2019-11-20 00:00:00
3299.0868308327417,3342.3535433682528,3255.8201182972302,3331.536865234375,42079800,0.0,0.0,2019-11-21 00:00:00
3331.5369210835374,3331.5369210835374,3299.0868861379186,3309.903564453125,21247000,0.0,0.0,2019-11-22 00:00:00
3299.086808268229,3309.903486328125,3234.186739908854,3245.00341796875,25178600,0.0,0.0,2019-11-25 00:00:00
3255.820096028646,3277.4534521484375,3212.5533837890625,3245.00341796875,73842800,0.0,0.0,2019-11-26 00:00:00
3223.37008942569,3277.453480187866,3212.553411273255,3234.186767578125,24769800,0.0,0.0,2019-11-27 00:00:00
3234.1868517076646,3277.453565442884,3180.10345953864,3201.73681640625,21981000,0.0,0.0,2019-11-28 00:00:00
3201.7367057291667,3255.820096028646,3169.2866715494793,3245.00341796875,20343400,0.0,0.0,2019-11-29 00:00:00
3223.3702481503515,3331.5370350010344,3223.3702481503515,3266.636962890625,64660200,0.0,0.0,2019-12-02 00:00:00
3255.8202842055566,3309.903677630898,3234.18692683542,3266.636962890625,41645000,0.0,0.0,2019-12-03 00:00:00
3245.003501815025,3266.6368584937923,3212.553466796875,3212.553466796875,42196800,0.0,0.0,2019-12-04 00:00:00
3223.3701171875,3255.8201519242866,3212.5534389419045,3223.3701171875,53985800,0.0,0.0,2019-12-05 00:00:00
3245.003335782797,3299.08672471251,3234.186657996854,3277.453369140625,29544800,0.0,0.0,2019-12-06 00:00:00
3299.08672471251,3309.903402498453,3255.8200135687393,3277.453369140625,36970600,0.0,0.0,2019-12-09 00:00:00
3277.4535851729543,3309.903620669716,3255.8202281751132,3288.270263671875,38381200,0.0,0.0,2019-12-10 00:00:00
3309.903458199232,3309.903458199232,3255.820068359375,3255.820068359375,31571800,0.0,0.0,2019-12-11 00:00:00
3266.6367463273464,3320.7201361672032,3255.820068359375,3255.820068359375,50870000,0.0,0.0,2019-12-12 00:00:00
3299.0868861379186,3331.5369210835374,3277.453529507506,3309.903564453125,48904000,0.0,0.0,2019-12-13 00:00:00
3309.9035089666195,3353.170221502131,3288.2701526988635,3331.536865234375,59955600,0.0,0.0,2019-12-16 00:00:00
